2013-04-21 08:29:36	K_Rasschaert	RT @Lotto_Belisol: Official start of #lbl at 10:30. 261,5 km and 11 climbs with finish in Ans. Good luck @Lotto_Belisol!
2013-04-21 08:29:44	hagehagechabin	RT @Lotto_Belisol: Our selection for #lbl: @GBille, Bart De Clercq, @cisse_de_greef, @WallyJur, @Toshvds, @DennisVanendert, Jelle Vanendert…
2013-04-21 08:30:43	valenmar96	RT @Lotto_Belisol: Our selection for #lbl: @GBille, Bart De Clercq, @cisse_de_greef, @WallyJur, @Toshvds, @DennisVanendert, Jelle Vanendert…
2013-04-21 08:30:44	englemanonline	#Porte says Team #Sky has 5 options for #Liege-Bastogne-Liege and expects one to be on podium. http://t.co/gf5f4mniZv #lbl #cycling #uk
2013-04-21 08:31:31	peter_wareham	Of up to town to see London Marathon (nr Victoria Gardens). Will be watching #lbl later in the day.
2013-04-21 08:31:51	CyclingCentral	Yep, Liege-Bastogne-Liege is LIVE (Eastern States) tonight from 11:00pm AEST SBS ONE, and streaming online #sbscycling #lbl
2013-04-21 08:31:57	MrMarkFairhurst	#lbl They're rolling! http://t.co/qHYGvznJQO
2013-04-21 08:31:59	LucaLahaye	Over een paar minuten naar La Redoute #lbl
2013-04-21 08:32:12	PelotonWatch	#lbl Official start has been given
2013-04-21 08:32:16	TinusTandje	Tijd voor.... #glazenbolcup @sonnykastelein @iamweasell @KevKem @patjepi @raymieee @koenbent @zomilex @thijszonneveld  Roept u maar... #lbl
2013-04-21 08:33:04	numetrick83	RT @PelotonWatch: #lbl Official start has been given
2013-04-21 08:34:08	TourDeLib	RT @martinbob79: Could @TeamSky get a win today #lbl ?? Strong team Froome, Porte, Henao, Uran, J.TL plus a few powerhouse domestiques stro…
2013-04-21 08:34:30	Wheelie1977	My 2 picks today from 2 of the 3 best LBL teams, Astana and Movistar. Katusha has so many options though. Moreno my podium hope. #lbl
2013-04-21 08:35:03	headsetpress	RT @MrMarkFairhurst: #lbl They're rolling! http://t.co/qHYGvznJQO
2013-04-21 08:35:08	avd299	RT @Lotto_Belisol: Official start of #lbl at 10:30. 261,5 km and 11 climbs with finish in Ans. Good luck @Lotto_Belisol!
2013-04-21 08:35:50	Wheelie1977	And don't forget Kreuziger from last week! #lbl
2013-04-21 08:37:33	avd299	#lbl in La Roche, straks koers
2013-04-21 08:38:08	rohorst	Wie gaat de laatste klassieker van het jaar winnen!? #lbl
2013-04-21 08:39:10	raymieee	@TinusTandje @sonnykastelein @iamweasell @KevKem @patjepi @koenbent @zomilex @thijszonneveld D Martin #lbl #Glazenbolcup
2013-04-21 08:40:30	PelotonWatch	#lbl Lots of attacks but still together
2013-04-21 08:41:17	FrankVanLaeken	'La Doyenne'. Blogpost die vooruit én achteruit blikt op Luik-Bastenaken-Luik. #lbl http://t.co/6zcPsMc9bC
2013-04-21 08:41:57	mattglyndwr	@jamieblanc truth is I would much prefer BBC to be covering all 250km of (la doyenne) liege Bastogne liege #lbl http://t.co/2bwFSD2GAw
2013-04-21 08:42:00	KrStokdahl	Liege-Bastogne-Liege i dag. Har satt mine penger på Dan Martin. Se opp for nummer 96. #lbl #2sykkel @EurosportArild
2013-04-21 08:42:20	crespo_nho	Comienza la Lieja Bastogne Lieja!!! Mi apuesta para hoy...@alejanvalverde #lbl
2013-04-21 08:42:20	pariswheels	@AstanaTeam Good luck out there today, will be looking for the turquoise on the front. #lbl
2013-04-21 08:43:39	Lieven_Verheust	Volledige parcours van Luik-Bastenaken-Luik met youtube en tweets dankzij Sporza: http://t.co/rvTLCBCMwM #EsriSMT #lbl #sporza
2013-04-21 08:43:41	PelotonWatch	#lbl 5 riders in the lead with a 6th trying to bridge
2013-04-21 08:44:48	ProCyclingStats	OFFICIAL STARTLIST with bib/numbers 99th Liège - Bastogne - Liège (WT) »  Liège  ›  Ans  (257.5k/160.0m) http://t.co/y7wjsr63NU #lbl
2013-04-21 08:47:03	Bianchi_NL	#lbl @VacansoleilDCM #Bianchi OltreXR http://t.co/llz8zg22bc
2013-04-21 08:47:14	BMCProTeam	#lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 08:47:54	plussignal	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 08:48:43	PelotonWatch	#lbl Leaders - De Clercq, Jerome, Fumeaux, Lang, Veuchelen &amp; Armee. Gap is 50" after 7.5km
2013-04-21 08:48:55	robricketts29	@OMalleyTony fair enough. Anyway I'm doing nothing either! Watching others exert themselves instead #londonmarathon and #lbl
2013-04-21 08:50:35	art_matters	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 08:50:36	captainbedwell	Also I'm very cross that I now have Eurosport but can't watch Liege-Bastogne-Liege because I'm at stupid work. #lbl
2013-04-21 08:51:47	HELY91	@DCunego Ancora qualche scatto prima della partenza :-))) #lbl http://t.co/oRtqSPSAJu
2013-04-21 08:52:32	Morgane_Hazard	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 08:52:35	ninagracehansen	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 08:53:49	JudithBeel	EK turnen, Luik-Bastenaken-Luik, Genk-Club en Torres vandaag! En daartussen moet ik ergens nog leren...  #EChMoscow #lbl #gnkclu #TeamTorres
2013-04-21 08:54:15	laurent078	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 08:56:57	roblaroc	My Liege-Bastogne-Liege top 3, Nibali, Porte and Gerrans (guess informed by my Australian - Italian heritage!) #lbl
2013-04-21 08:56:58	Lotto_Belisol	Bart De Clercq of @Lotto_Belisol  in the breakaway with Armee, Fumeaux,Lang, Jérôme and Veuchelen. 50" after 14km  #lbl
2013-04-21 08:57:38	Ougaverde	RT @Lotto_Belisol: Bart De Clercq of @Lotto_Belisol  in the breakaway with Armee, Fumeaux,Lang, Jérôme and Veuchelen. 50" after 14km  #lbl
2013-04-21 08:58:17	TysonCloudtWCML	RT @andremeganck: #sporza #lbl - off. deelnemerslijst - 199 renners -  http://t.co/CpDHYDg9SD info - http://t.co/DNNlTPYkJ3 live bij Sporza
2013-04-21 08:58:23	Gwenn_L	@FrancoisBrabant Un pronostic? #lbl
2013-04-21 08:58:54	ghequiere_jens	RT @Lotto_Belisol: Official start of #lbl at 10:30. 261,5 km and 11 climbs with finish in Ans. Good luck @Lotto_Belisol!
2013-04-21 08:59:33	PelotonWatch	#lbl After 18km gap is 1'15" for the 6 leaders
2013-04-21 08:59:34	EderMartinez3	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 08:59:46	Colbeard	@amck201071 I've got a strange feeling about @chrisfroome for #lbl today...
2013-04-21 08:59:56	SergeCornelus	En zo is de mooiste voorjaarsklassieker van het jaar ook gestart! #lbl #persoonlijkevoorkeur
2013-04-21 09:00:04	SergeCornelus	#FrederikVeuchelen mee in de ontsnapping van de dag? 50'' na 14 km. #lbl #vacansoleildcm #nietafgeven #passion
2013-04-21 09:00:32	Dauq	Hope to be awake to see the #lbl today, was a short night I was woken by @ImBeefy1 his nose on my pillow right into the middle of my face.
2013-04-21 09:00:42	hagehagechabin	RT @Lotto_Belisol: Bart De Clercq of @Lotto_Belisol  in the breakaway with Armee, Fumeaux,Lang, Jérôme and Veuchelen. 50" after 14km  #lbl
2013-04-21 09:00:45	SergeCornelus	RT @Bianchi_NL: #lbl @VacansoleilDCM #Bianchi OltreXR http://t.co/llz8zg22bc
2013-04-21 09:01:16	ImBeefy1	RT @Dauq: Hope to be awake to see the #lbl today, was a short night I was woken by @ImBeefy1 his nose on my pillow right into the middle of…
2013-04-21 09:01:56	GaffNicholas	So much Lycra watching tonight. #lbl
2013-04-21 09:03:02	_FINNLAY	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 09:03:04	slowdave9	Starting with the dark ale, #lbl can't hit @CyclingCentral  soon enough http://t.co/evX7WzSy9T
2013-04-21 09:03:16	PelotonWatch	#lbl Gap up to 2' after 20km
2013-04-21 09:03:49	Not_Leif_Hoste	RT @Toshvds: First #lbl for me today ! 2 years ago i won #LBLu23 , but now i'm gonna discover how much faster they go with the Pro's. #pijn…
2013-04-21 09:05:05	roelscheffers	@rohorst nibali! #lbl
2013-04-21 09:06:04	SergeCornelus	Nog geen kennis gemaakt met #FrederikVeuchelen? Check dan http://t.co/AbAwAkdvb6. #lbl #vacansoleildcm
2013-04-21 09:07:50	madmike6amer	Im hoping for a fast #lbl tonight.Massive day attending Local Anzac ceremony followed by 3hrs on the MTB and then gardening!
2013-04-21 09:08:24	AUBERGENOTAIRE	Enkele actievelingen rijden al voor de stoet uit #lbl. Zie ze langs de voordeur razen.
