2012-03-04 17:03:42	cptnmarv	Hmmmm #MUFC RT @oneunitedusa: ...de Gea, Jones, Evans, Ferdinand, Evra, Nani, Scholes, Carrick, Young, Rooney, Welbeck...			
2012-03-04 17:03:43	TheRhythmBeats	No Bale and Van der Vaart on the starting lineup. #bpl #spurs #mufc			
2012-03-04 17:03:43	PeTeR9791	RT @stenorthy66: #MUFC match day S/O   @mikejake100 @cribbinmonster @PaddyMacca88 @anthonydeas @PeTeR9791 @mjlynch73 @SusilaKris @jonath ...			
2012-03-04 17:03:43	clarkys69	@piersmorgan Fulham, best team in the capital.#MUFC			
2012-03-04 17:03:43	imangimangs	we love united, we do 3x...oh united we love you #MUFC			
2012-03-04 17:03:44	Sterry97	RT @premierleague: Manchester United substitutes: Amos, Fabio, Rafael, Anderson, Giggs, Park, Hernandez. #bpl #thfc #mufc			
2012-03-04 17:03:44	faiznurzaini	Red Devils!! #MUFC #nw: United vs Spurs			
2012-03-04 17:03:44	SiriusXMSoccer	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:45	mr_ias	@physioroom you can use #MUFC. Man United only have Facebook account mate. We only have Press Office account that is @ManUtd_PO			
2012-03-04 17:03:45	SpursTwunt	RT @morshinsky: behind #mufc....give 5pur2 sme beating.my enemy's enemy is my friend			
2012-03-04 17:03:45	PrinceKidStarz	"RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:03:45	RedDevil_4life	RT @premierleague: Tottenham substitutes: Cudicini, Dawson, Nelsen, Kranjcar, Rose, Giovani, Defoe. #bpl #thfc #mufc			
2012-03-04 17:03:45	jimmyhowett7	Love the title race music on @skysports with the violins! #THFC #MUFC			
2012-03-04 17:03:46	Dionysus_	RT @MarisaManUtd: Watching Tottenham vs. ? Manchester United ? *** BELIEVE ***  #MUFC			
2012-03-04 17:03:47	lkn_ant	RT @Mzi_7: So excited for the game let's go United #MUFC			
2012-03-04 17:03:47	big_blainer	Come on the mighty reds, lets see what you're made of boys!! #GGMU #MUFC			
2012-03-04 17:03:47	AmitLal92	Footie time. Come On United! #MUFC			
