2013-03-17 07:06:32	Movistar_Team	Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los ‘monumentos! http://t.co/o3jgQEQJII
2013-03-17 07:06:45	ultimo__km	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los ‘monumentos! ...
2013-03-17 07:07:06	sarahe1987	Snow and rain at Milan - Sanremo today. Tough day ahead for everyone but looking forward to watching it! #msr
2013-03-17 07:07:25	FlandersRoubaix	@Greghenderson1 a far cry from Mt Hotham and the heat of New Year mate... go well and good luck - podium on offer today.... #msr
2013-03-17 07:07:37	Movistar_Team	Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos! http://t.co/6MqjHiuGS9
2013-03-17 07:07:49	kimcando	@chestnut38 @giveitaburl Hello mate have Sky got a team in this, thought weather might be bit too much for them #msr #Babythorfinenicelad
2013-03-17 07:07:50	encephalophagia	#msr - sagan vs the world
2013-03-17 07:07:54	SiriByt	Neste gang jeg skal ut å reise skal jeg samkjøre meg selv med UCI-kalenderen. #msr #gårglippav #årøflyplass #hurraforgetPVR
2013-03-17 07:08:25	angy_betty	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:08:29	GaPaolo	#buongiorno! ci siamo!!! #msr http://t.co/jjGKFaphOu
2013-03-17 07:09:23	EdgarGalan94	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:10:05	RENSONMarketing	@plankiejotie have fun today with our guests today in 'la primavera'! #opqs #msr #milanosanremo
2013-03-17 07:10:53	FaliVives	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:11:05	Roscoemck	#msr today, can't wait, one of my favourite races🚴
2013-03-17 07:11:19	anthonygalinski	good luck today #msr @opqscyclingteam
2013-03-17 07:11:34	JSenabre	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:12:02	frandiestro	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:12:04	rsj_97_RM	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:14:04	andremeganck	#sporza #msr - Primavera ? - regen en amper 7° in Sanremo - afvallngswedstrijd vandaag  ? - live bij Sporza om14u30 http://t.co/KFvsAO0Uk1
2013-03-17 07:15:03	Jonathand257	RT @SophieSmith86: Merry Milan-San Remo!  #msr
2013-03-17 07:16:04	alainann	RT @andremeganck: #sporza #msr - Primavera ? - regen en amper 7° in Sanremo - afvallngswedstrijd vandaag  ? - live bij Sporza om14u30 ht ...
2013-03-17 07:16:10	nanobicicleta	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:18:05	wynants82	On our way to the start #msr going to be a hard day
2013-03-17 07:18:27	pablux14	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:19:10	guardiola_jose	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:21:18	audiolex	RT @andremeganck: #sporza #msr - Primavera ? - regen en amper 7° in Sanremo - afvallngswedstrijd vandaag  ? - live bij Sporza om14u30 ht ...
2013-03-17 07:22:09	anthonygalinski	http://t.co/oLyO1BCx8I #msr
2013-03-17 07:23:19	maduc	Op weg naar de start #msr. Duomo in de steigers: het nieuwe geloof http://t.co/6Qp1Ba8ww0
2013-03-17 07:23:19	Wannes207	I think someone can use this pair of gloves today... #msr http://t.co/MCUzfvsBle
2013-03-17 07:23:25	ElLokitoJuanito	@NikiTerpstra Mooi weer voor een overwinning... #msr
2013-03-17 07:24:21	albertocelani	#msr #milanosanremo start #cycling http://t.co/wGegnb3rGm
2013-03-17 07:24:26	jaumeciclista	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
